Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
nyx,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_da5d1089-5633-4aaf-89a9-445606b6c1e7.webp?v=1741174331,10,Lucky Fours® Nyx,,,,,,,,,,,,,,,,,,,,
francesca,Lucky Fours® Francesca,<p>Lucky Fours® Francesca</p>,Lucky Fours,,Women Watches,"bogo-enabled, hideDesignBy",TRUE,Color,Gold,,,,,,0,shopify,100,deny,manual,89.99,149.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_872aeb5f-f847-4107-8be9-cd9075d943e1.webp?v=1762198818,1,Lucky Fours® Francesca,FALSE,Lucky Fours® Francesca,Lucky Fours® Francesca,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_872aeb5f-f847-4107-8be9-cd9075d943e1.webp?v=1762198818,g,,,,,,,,,active
francesca,,,,,,,,Color,Silver,,,,,,0,shopify,100,deny,manual,89.99,149.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_1617fd19-016e-4f72-bbf1-3adac867ffb5.webp?v=1741174125,g,,,,,,,,,
francesca,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/2_fe9babdf-0788-4ac2-a643-55ee570aceea.webp?v=1740201170,2,Lucky Fours® Francesca,,,,,,,,,,,,,,,,,,,,
francesca,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1_b4ad1039-de13-40ec-8435-9b0972d08c87.webp?v=1740201170,3,Lucky Fours® Francesca,,,,,,,,,,,,,,,,,,,,
francesca,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_ff081ec5-8879-47e2-967e-f021ddf1ff1a.webp?v=1740201163,4,Lucky Fours® Francesca,,,,,,,,,,,,,,,,,,,,
francesca,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/4_d9361288-ab0b-47a0-b564-f7d71a5fd5e0.webp?v=1740201163,5,Lucky Fours® Francesca,,,,,,,,,,,,,,,,,,,,
francesca,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_1617fd19-016e-4f72-bbf1-3adac867ffb5.webp?v=1741174125,6,Lucky Fours® Francesca,,,,,,,,,,,,,,,,,,,,
francesca,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/2_3f146660-f202-404a-bc0a-7c5d32545d78.webp?v=1741174125,7,Lucky Fours® Francesca,,,,,,,,,,,,,,,,,,,,
francesca,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1_652f2792-20e4-4728-9d72-52cb6b5ce51f.webp?v=1741174125,8,Lucky Fours® Francesca,,,,,,,,,,,,,,,,,,,,
francesca,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_fbb7f96b-f430-4bf9-acdc-98057b04b3b5.webp?v=1741174125,9,Lucky Fours® Francesca,,,,,,,,,,,,,,,,,,,,
francesca,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/4_250e921f-8c67-47ed-8a14-cc4d76046426.webp?v=1741174125,10,Lucky Fours® Francesca,,,,,,,,,,,,,,,,,,,,
lora,Lucky Fours® Lora,<p>Lucky Fours® Lora</p>,Lucky Fours,,Women Watches,"bogo-enabled, hideDesignBy",TRUE,Color,Gold,,,,,,0,shopify,100,deny,manual,89.99,149.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_04393797-5280-4752-84f4-e9f908c8f008.webp?v=1762198818,1,Lucky Fours® Lora,FALSE,Lucky Fours® Lora,Lucky Fours® Lora,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_04393797-5280-4752-84f4-e9f908c8f008.webp?v=1762198818,g,,,,,,,,,active
lora,,,,,,,,Color,Silver,,,,,,0,shopify,100,deny,manual,89.99,149.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_59228e8d-5401-4ba8-8402-998115b1900e.webp?v=1741173523,g,,,,,,,,,
lora,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1_a390b852-1bd8-47b9-9f0b-57ee0aa7e9b7.webp?v=1740201095,2,Lucky Fours® Lora,,,,,,,,,,,,,,,,,,,,
lora,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/2_c62cdf71-e6f1-4f8e-903b-3a0f7ce88f2a.webp?v=1740201095,3,Lucky Fours® Lora,,,,,,,,,,,,,,,,,,,,
lora,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_cba1f8e3-9842-47d3-afef-a16adfce4f94.webp?v=1740201095,4,Lucky Fours® Lora,,,,,,,,,,,,,,,,,,,,
lora,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/4_20018ca3-caba-417f-9615-e0e2e6616097.webp?v=1740201095,5,Lucky Fours® Lora,,,,,,,,,,,,,,,,,,,,
lora,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_59228e8d-5401-4ba8-8402-998115b1900e.webp?v=1741173523,6,Lucky Fours® Lora,,,,,,,,,,,,,,,,,,,,
lora,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/2_a4fcd3a7-d4a2-4ec7-9b0c-4433689310d2.webp?v=1741173523,7,Lucky Fours® Lora,,,,,,,,,,,,,,,,,,,,
lora,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1_8a22178c-9ebb-4864-be21-ee35afd02232.webp?v=1741173523,8,Lucky Fours® Lora,,,,,,,,,,,,,,,,,,,,
lora,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_9769c9f0-3822-4f7a-9b32-ced2d5fd43b6.webp?v=1741173520,9,Lucky Fours® Lora,,,,,,,,,,,,,,,,,,,,
lora,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/4_81753552-29b4-4b78-9edd-f790b0007549.webp?v=1741173520,10,Lucky Fours® Lora,,,,,,,,,,,,,,,,,,,,
runa,Lucky Fours® Runa,<p>Lucky Fours® Runa</p>,Lucky Fours,,Women Watches,"bogo-enabled, hideDesignBy",TRUE,Color,Gold,,,,,,0,shopify,100,deny,manual,89.99,149.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_73aa30f1-a9ce-4fd7-b1e9-06b5a625f432.webp?v=1762198817,1,Lucky Fours® Runa,FALSE,Lucky Fours® Runa,Lucky Fours® Runa,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_73aa30f1-a9ce-4fd7-b1e9-06b5a625f432.webp?v=1762198817,g,,,,,,,,,active
runa,,,,,,,,Color,Silver,,,,,,0,shopify,100,deny,manual,89.99,149.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_d513a5a2-5134-4ee2-8fa7-de3843d285b1.webp?v=1741173805,g,,,,,,,,,
runa,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1_b88f660e-8520-443a-bd6e-ffd72a7c15ee.webp?v=1740197276,2,Lucky Fours® Runa,,,,,,,,,,,,,,,,,,,,
runa,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/2_5169b655-8b24-4f0c-8c58-103867d1eaf4.webp?v=1740197276,3,Lucky Fours® Runa,,,,,,,,,,,,,,,,,,,,
runa,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_1e3ef794-0ce7-4104-ae94-4fbc75d815ef.webp?v=1740197276,4,Lucky Fours® Runa,,,,,,,,,,,,,,,,,,,,
runa,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/4_05d52f41-1ca1-4312-b669-e7086e100648.webp?v=1740197276,5,Lucky Fours® Runa,,,,,,,,,,,,,,,,,,,,
runa,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_d513a5a2-5134-4ee2-8fa7-de3843d285b1.webp?v=1741173805,6,Lucky Fours® Runa,,,,,,,,,,,,,,,,,,,,
runa,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/2_62ddbdfc-1ba0-4fdf-902a-be2ba5966f9c.webp?v=1741173805,7,Lucky Fours® Runa,,,,,,,,,,,,,,,,,,,,
runa,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1_363da7cd-618b-4b42-ab5d-7cdf7b9b1bcb.webp?v=1741173805,8,Lucky Fours® Runa,,,,,,,,,,,,,,,,,,,,
runa,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_897160a6-003a-4e84-ace3-da8978ebcd07.webp?v=1741173802,9,Lucky Fours® Runa,,,,,,,,,,,,,,,,,,,,
runa,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/4_2bb22a6c-4225-4cf1-9575-9208f1228fd7.webp?v=1741173802,10,Lucky Fours® Runa,,,,,,,,,,,,,,,,,,,,
premium-lucky-fours®-box,Premium Lucky Fours® Box,"<p>Premium Lucky Fours<meta charset=""utf-8""><span>®</span> Box</p>",Lucky Fours,,Watch accessories,"hideBundleProduct, hideDesignBy",TRUE,Title,Default Title,,,,,,0,shopify,100,deny,manual,19.99,29.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1.353071.webp?v=1762198723,1,Premium Lucky Fours® Box,FALSE,Premium Lucky Fours® Box,Premium Lucky Fours® Box,,,,,,,,g,,,,,,,,,active
premium-lucky-fours®-box,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1.353072.webp?v=1739285438,2,Premium Lucky Fours® Box,,,,,,,,,,,,,,,,,,,,
aurelios,Lucky Fours® Aurèlios,<p>Lucky Fours® Aurèlios</p>,Lucky Fours,,Men Watches,bogo-enabled,TRUE,Color,Ice,,,,,LF-02002-PG,0,shopify,100,deny,manual,79.99,119.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/10_ab8d2040-d2a8-4cd9-9e96-cd86fc5629c2.webp?v=1762198711,1,Lucky Fours® Aurèlios,FALSE,Lucky Fours® Aurèlios,Lucky Fours® Aurèlios,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/10_ab8d2040-d2a8-4cd9-9e96-cd86fc5629c2.webp?v=1762198711,g,,,,,,,,,active
aurelios,,,,,,,,Color,Ocean,,,,,LF-02003-PG,0,shopify,100,deny,manual,79.99,119.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/8_bccc8473-df32-4406-9c49-94b221c2457c.webp?v=1745091500,g,,,,,,,,,
aurelios,,,,,,,,Color,Iron,,,,,LF-02004-PG,0,shopify,100,deny,manual,79.99,119.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/9_574d9ef7-3878-4f3e-83d2-72a2baf248d2.webp?v=1745091500,g,,,,,,,,,
aurelios,,,,,,,,Color,Root Beer,,,,,LF-02005-PG,0,shopify,100,deny,manual,79.99,119.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/7_b1bcf8c8-3fc3-4bd7-bfe7-5e19d5cc0154.webp?v=1745091500,g,,,,,,,,,
aurelios,,,,,,,,Color,Obsidian - Ice,,,,,LF-02006-PG,0,shopify,100,deny,manual,79.99,119.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_1dae6110-e452-41f2-a493-1d6f83a9fdb5.webp?v=1745091500,g,,,,,,,,,
aurelios,,,,,,,,Color,Obsidian - Ocean,,,,,LF-02007-PG,0,shopify,100,deny,manual,79.99,119.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/6_fa9e926d-0c7a-4c6a-8f7f-09ffec01600e.webp?v=1745091500,g,,,,,,,,,
aurelios,,,,,,,,Color,Obsidian - Iron,,,,,LF-02008-PG,0,shopify,100,deny,manual,79.99,119.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_fd95a10a-2c3e-4bf6-9277-5351c65e1746.webp?v=1745091500,g,,,,,,,,,
aurelios,,,,,,,,Color,Rose Gold - Ice,,,,,LF-02009-PG,0,shopify,100,deny,manual,79.99,119.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1_874558f6-fdb4-420c-af3e-e505dbced1f8.webp?v=1745091500,g,,,,,,,,,
aurelios,,,,,,,,Color,Rose Gold - Iron,,,,,LF-02010-PG,0,shopify,100,deny,manual,79.99,119.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/4_84003613-11e3-40de-8266-16a188f8b80b.webp?v=1745091500,g,,,,,,,,,
aurelios,,,,,,,,Color,Rose Gold - Root Beer,,,,,LF-02011-PG,0,shopify,100,deny,manual,79.99,119.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/2_064a8e52-043a-446c-8559-2a512154c9c7.webp?v=1745091500,g,,,,,,,,,
aurelios,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_6.webp?v=1745091500,2,Lucky Fours® Aurèlios,,,,,,,,,,,,,,,,,,,,
aurelios,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/6_2.webp?v=1745091500,3,Lucky Fours® Aurèlios,,,,,,,,,,,,,,,,,,,,
aurelios,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/2_4.webp?v=1745091500,4,Lucky Fours® Aurèlios,,,,,,,,,,,,,,,,,,,,
aurelios,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/8_bccc8473-df32-4406-9c49-94b221c2457c.webp?v=1745091500,5,Lucky Fours® Aurèlios,,,,,,,,,,,,,,,,,,,,
aurelios,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/9_574d9ef7-3878-4f3e-83d2-72a2baf248d2.webp?v=1745091500,6,Lucky Fours® Aurèlios,,,,,,,,,,,,,,,,,,,,
aurelios,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/7_b1bcf8c8-3fc3-4bd7-bfe7-5e19d5cc0154.webp?v=1745091500,7,Lucky Fours® Aurèlios,,,,,,,,,,,,,,,,,,,,
aurelios,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/6_fa9e926d-0c7a-4c6a-8f7f-09ffec01600e.webp?v=1745091500,8,Lucky Fours® Aurèlios,,,,,,,,,,,,,,,,,,,,
aurelios,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_1dae6110-e452-41f2-a493-1d6f83a9fdb5.webp?v=1745091500,9,Lucky Fours® Aurèlios,,,,,,,,,,,,,,,,,,,,
aurelios,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_fd95a10a-2c3e-4bf6-9277-5351c65e1746.webp?v=1745091500,10,Lucky Fours® Aurèlios,,,,,,,,,,,,,,,,,,,,
aurelios,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/4_84003613-11e3-40de-8266-16a188f8b80b.webp?v=1745091500,11,Lucky Fours® Aurèlios,,,,,,,,,,,,,,,,,,,,
aurelios,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1_874558f6-fdb4-420c-af3e-e505dbced1f8.webp?v=1745091500,12,Lucky Fours® Aurèlios,,,,,,,,,,,,,,,,,,,,
aurelios,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/2_064a8e52-043a-446c-8559-2a512154c9c7.webp?v=1745091500,13,Lucky Fours® Aurèlios,,,,,,,,,,,,,,,,,,,,
lucky-fours®-imperial,Lucky Fours® Imperial,<p>Lucky Fours® Imperial</p>,Lucky Fours,,Men Watches,hideDesignBy,TRUE,Color,Nebula,,,,,LF-02023-PG,0,shopify,0,deny,manual,250.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/2_b0b946f6-6dc9-4fdc-9360-29a4027dec3d.webp?v=1762198690,1,Lucky Fours® Imperial,FALSE,Lucky Fours® Imperial,Lucky Fours® Imperial,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_1493a549-8ad0-4f90-9508-aafc9db906d1.webp?v=1739256405,g,,,,,,,,,active
lucky-fours®-imperial,,,,,,,,Color,Venom,,,,,LF-02024-PG,0,shopify,0,deny,manual,250.00,,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/4_70376a88-df93-4335-aa7c-255b28604959.webp?v=1739256446,g,,,,,,,,,
lucky-fours®-imperial,,,,,,,,Color,Onyx,,,,,LF-02025-PG,0,shopify,0,deny,manual,250.00,,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1_eedf9c9f-55c2-4362-9604-05b2461894b1.webp?v=1739256446,g,,,,,,,,,
lucky-fours®-imperial,,,,,,,,Color,Inferno,,,,,LF-02026-PG,0,shopify,0,deny,manual,250.00,,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/2_b0b946f6-6dc9-4fdc-9360-29a4027dec3d.webp?v=1762198690,g,,,,,,,,,
lucky-fours®-imperial,,,,,,,,Color,Obsidian,,,,,LF-02027-PG,0,shopify,0,deny,manual,250.00,,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_cebae7c4-cb03-47ff-a150-bbfe366d37bf.webp?v=1739256446,g,,,,,,,,,
lucky-fours®-imperial,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/4_70376a88-df93-4335-aa7c-255b28604959.webp?v=1739256446,2,Lucky Fours® Imperial,,,,,,,,,,,,,,,,,,,,
lucky-fours®-imperial,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_cebae7c4-cb03-47ff-a150-bbfe366d37bf.webp?v=1739256446,3,Lucky Fours® Imperial,,,,,,,,,,,,,,,,,,,,
lucky-fours®-imperial,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1_eedf9c9f-55c2-4362-9604-05b2461894b1.webp?v=1739256446,4,Lucky Fours® Imperial,,,,,,,,,,,,,,,,,,,,
lucky-fours®-imperial,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/5_1493a549-8ad0-4f90-9508-aafc9db906d1.webp?v=1739256405,5,Lucky Fours® Imperial,,,,,,,,,,,,,,,,,,,,
lucky-fours®-ghosts-of-the-sea-limited-edition,Lucky Fours® Ghosts of The Sea (Limited Edition),<p>Lucky Fours® Ghosts of The Sea (Limited Edition)</p>,Lucky Fours,,Men Watches,hideDesignBy,TRUE,Color,Obsidian,,,,,LF-02021-PG,0,shopify,0,deny,manual,350.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_e32b7f0c-4cb7-4a31-aaa7-ed182aad4717.webp?v=1762198690,1,Lucky Fours® Ghosts of The Sea (Limited Edition),FALSE,Lucky Fours® Ghosts of The Sea (Limited Edition),Lucky Fours® Ghosts of The Sea (Limited Edition),,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_e32b7f0c-4cb7-4a31-aaa7-ed182aad4717.webp?v=1762198690,g,,,,,,,,,active
lucky-fours®-ghosts-of-the-sea-limited-edition,,,,,,,,Color,Ocean,,,,,LF-02022-PG,0,shopify,0,deny,manual,350.00,,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/2_cf11d277-1873-4bbb-b69d-dd0370ab89ba.webp?v=1739256562,g,,,,,,,,,
lucky-fours®-ghosts-of-the-sea-limited-edition,,,,,,,,Color,Emerald,,,,,LF-02020-PG,0,shopify,0,deny,manual,350.00,,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1_05ddf494-bd12-40ee-bbc8-b641a12e48ab.webp?v=1739256562,g,,,,,,,,,
lucky-fours®-ghosts-of-the-sea-limited-edition,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/2_cf11d277-1873-4bbb-b69d-dd0370ab89ba.webp?v=1739256562,2,Lucky Fours® Ghosts of The Sea (Limited Edition),,,,,,,,,,,,,,,,,,,,
lucky-fours®-ghosts-of-the-sea-limited-edition,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1_05ddf494-bd12-40ee-bbc8-b641a12e48ab.webp?v=1739256562,3,Lucky Fours® Ghosts of The Sea (Limited Edition),,,,,,,,,,,,,,,,,,,,
phantom,Lucky Fours® Phantom,"<p>Lucky Fours® Phantom</p>
<!---->",Lucky Fours,,Men Watches,"bogo-enabled, hideDesignBy",TRUE,Color,Blue,,,,,LF-0046-PG,0,shopify,100,deny,manual,99.99,169.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_c8e427bb-1cb2-4db9-bae3-15373b45ad09.webp?v=1762198568,1,Lucky Fours® Phantom,FALSE,Lucky Fours® Phantom,Lucky Fours® Phantom,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_c8e427bb-1cb2-4db9-bae3-15373b45ad09.webp?v=1762198568,g,,,,,,,,,active
phantom,,,,,,,,Color,Yellow,,,,,LF-0047-PG,0,shopify,100,deny,manual,99.99,169.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/4_0f037ea5-6152-4a97-a2e7-30d48a29c594.webp?v=1739256837,g,,,,,,,,,
phantom,,,,,,,,Color,Red,,,,,LF-0048-PG,0,shopify,100,deny,manual,99.99,169.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/2_1937f1b1-54ce-4383-9f40-31792ba8f0dd.webp?v=1739256837,g,,,,,,,,,
phantom,,,,,,,,Color,White,,,,,LF-0049-PG,0,shopify,100,deny,manual,99.99,169.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1_d8a252d0-1f17-4dcd-ad8b-9314ace7f6d9.webp?v=1739256837,g,,,,,,,,,
phantom,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/4_0f037ea5-6152-4a97-a2e7-30d48a29c594.webp?v=1739256837,2,Lucky Fours® Phantom,,,,,,,,,,,,,,,,,,,,
phantom,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/2_1937f1b1-54ce-4383-9f40-31792ba8f0dd.webp?v=1739256837,3,Lucky Fours® Phantom,,,,,,,,,,,,,,,,,,,,
phantom,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1_d8a252d0-1f17-4dcd-ad8b-9314ace7f6d9.webp?v=1739256837,4,Lucky Fours® Phantom,,,,,,,,,,,,,,,,,,,,
portfolio,Lucky Fours® Portfolio,"<p>Lucky Fours® Portfolio</p>
<!---->",Lucky Fours,,Men Watches,"bogo-enabled, hideDesignBy",TRUE,Color,White,,,,,LF-0050-PG,0,shopify,100,deny,manual,89.99,129.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/Untitled_design_1_ab15f7b5-555c-4c7a-9c18-c2e8c2a2b939.webp?v=1762198566,1,Lucky Fours® Portfolio,FALSE,Lucky Fours® Portfolio,Lucky Fours® Portfolio,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/Untitled_design_1_ab15f7b5-555c-4c7a-9c18-c2e8c2a2b939.webp?v=1762198566,g,,,,,,,,,active
portfolio,,,,,,,,Color,Black,,,,,LF-0051-PG,0,shopify,100,deny,manual,89.99,129.99,TRUE,TRUE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/Untitled_design_258f8a40-9ce6-4a23-aaaf-37776165f072.webp?v=1745091636,g,,,,,,,,,
portfolio,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/3_7.webp?v=1745091636,2,Lucky Fours® Portfolio,,,,,,,,,,,,,,,,,,,,
portfolio,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/6_3.webp?v=1745091636,3,Lucky Fours® Portfolio,,,,,,,,,,,,,,,,,,,,
portfolio,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/1_1.webp?v=1745091636,4,Lucky Fours® Portfolio,,,,,,,,,,,,,,,,,,,,
portfolio,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0758/5333/2777/files/Untitled_design_258f8a40-9ce6-4a23-aaaf-37776165f072.webp?v=1745091636,5,Lucky Fours® Portfolio,,,,,,,,,,,,,,,,,,,,
